QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYB,VEHICYB_,VEHICYR,VEHICYR_,VEHBSNZ,VEHBSNZ_,VEHNEWU,VEHNEWU_,VEHGFTC,VEHGFTC_,VEHPURMO,VEHP_RMO,VEHPURYR,VEHP_RYR,VFINSTAT,VFIN_TAT,TRADEX,TRADEX_,NETPURX,NETPURX_,DNPAYMTX,DNPA_MTX,PRINCIPX,PRIN_IPX,VEHQPMT,VEHQPMT_,PMT1MO,PMT1MO_,PMT1YR,PMT1YR_,PAYMENTX,PAYM_NTX,QINTRSTZ,QINT_STZ,QLOANM1Q,QLOA_M1Q,QBALNM1X,QBAL_M1X,QVINTM1X,QVIN_M1X,QVPRIM1X,QVPR_M1X,QLOANM2Q,QLOA_M2Q,QBALNM2X,QBAL_M2X,QVINTM2X,QVIN_M2X,QVPRIM2X,QVPR_M2X,QLOANM3Q,QLOA_M3Q,QBALNM3X,QBAL_M3X,QVINTM3X,QVIN_M3X,QVPRIM3X,QVPR_M3X,QTRADEX,QTRADEX_,QREIMBRZ,QREI_BRZ,QADITR1X,QADI_R1X,QADITR2X,QADI_R2X,QADITR3X,QADI_R3X,QDNPYMTX,QDNP_MTX,VEHEQTLN,VEHE_TLN,VEHICIB,VEHICIB_,MAKE,MAKE_,OVBPURCH,VFINANCE,FUELTYPE,FUEL_YPE,VPURINDV,VPUR_NDV,VINTRATE,VINT_ATE
20244,05828202,22,0,5,110,D,34,D,,A,2,D,1,D,08,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,1,D,,A
20244,05828202,23,0,5,110,D,12,D,,A,2,D,1,D,07,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,2,1,D,1,D,,A
20244,05828382,15,0,5,100,D,34,D,,A,2,D,1,D,08,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,2,1,D,1,D,,A
20244,05828402,23,0,5,100,D,27,D,,A,1,D,1,D,01,D,2007,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20244,05828402,24,0,5,110,D,25,D,,A,1,D,1,D,01,D,2005,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
20244,05828412,19,0,5,100,D,35,D,,A,2,D,1,D,04,D,2019,D,2,D,100,D,18000,D,0,D,24129,D,72,D,06,D,2019,D,400,D,.0600,D,64,D,3502,D,18,D,382,D,65,D,3120,D,16,D,384,D,66,D,2735,D,14,D,386,D,18000,D,,A,18,D,16,D,14,D,0,D,2,D,01,D,SCI,D,,1,1,D,2,D,,C
20244,05828422,21,0,5,100,D,28,D,,A,2,D,1,D,,C,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,2,D,,A
20244,05828522,25,0,5,110,D,37,D,,A,1,D,1,D,12,D,2017,D,2,D,1000,D,49000,D,1500,D,39481,D,80,D,12,D,2018,D,599,D,.0595,D,70,D,6402,D,32,D,567,D,71,D,5835,D,29,D,570,D,72,D,5265,D,26,D,573,D,49000,D,,A,32,D,29,D,26,D,1500,D,2,D,01,D,LIN,D,,1,1,D,2,D,.0600,D
20244,05828522,26,0,5,110,D,26,D,,A,2,D,1,D,,C,2007,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,MAZ,D,,1,1,D,2,D,,A
20244,05828522,27,0,1,100,D,45,D,,A,1,D,1,D,11,D,2024,D,1,D,3000,D,29000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29000,D,,A,,A,,A,,A,,A,,A,03,D,MAZ,D,2,1,1,D,2,D,,A
20244,05828552,43,0,5,110,D,36,D,,A,2,D,1,D,07,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20244,05828552,44,0,5,165,D,,A,,A,1,D,1,D,04,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,,2,,A,2,D,,A
20244,05828552,45,0,5,165,D,,A,,A,1,D,1,D,05,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,2,D,,A
20244,05828632,25,0,5,100,D,01,D,,A,2,D,1,D,04,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,PON,D,,2,1,D,1,D,,A
20244,05828632,26,0,5,110,D,44,D,,A,1,D,1,D,07,D,2024,D,2,D,6000,D,75000,D,2500,D,69860,D,60,D,08,D,2024,D,1285,D,.0395,D,2,D,68805,D,226,D,1059,D,3,D,67746,D,223,D,1062,D,4,D,66684,D,220,D,1065,D,75000,D,,A,226,D,223,D,220,D,2500,D,2,D,02,D,ACU,D,2,1,1,D,2,D,.0390,D
20244,05828642,7,0,1,100,D,35,D,,A,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,,,1,D,2,D,,A
20244,05828762,15,0,5,100,D,39,D,,A,1,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,2,D,,A
20244,05828782,36,0,5,110,D,42,D,,A,2,D,1,D,04,D,2023,D,2,D,,A,32000,D,9000,D,24000,D,72,D,05,D,2023,D,417,D,.0765,D,17,D,19568,D,125,D,292,D,18,D,19276,D,123,D,294,D,19,D,18982,D,121,D,296,D,32000,D,,A,125,D,123,D,121,D,9000,D,2,D,01,D,HYU,D,,1,1,D,2,D,.0500,D
20244,05828782,37,0,5,110,D,41,D,,A,1,D,1,D,,C,2021,D,2,D,,C,,C,,C,22235,D,72,D,05,D,2021,D,350,D,.0420,D,41,D,10571,D,37,D,313,D,42,D,10258,D,36,D,314,D,43,D,9944,D,35,D,315,D,,B,0.20,D,30,D,29,D,28,D,,C,2,D,02,D,NIS,D,2,1,1,D,2,D,,C
20244,05828862,20,0,5,100,D,27,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20244,05828862,21,0,5,110,D,32,D,,A,2,D,1,D,,C,2017,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,0.50,D,,A,,A,,A,,A,2,D,02,D,CHE,D,,1,1,D,2,D,.0800,D
20244,05828862,22,0,5,100,D,38,D,,A,2,D,1,D,,C,2023,D,2,D,,A,,C,0,D,,B,,B,,B,,B,,B,,B,,B,,B,,B,202,F,,B,,B,,B,203,F,,B,,B,,B,205,F,,B,0.80,D,33,F,32,F,30,F,0,D,2,D,03,D,FOR,D,,1,1,D,2,D,,C
20244,05828872,12,0,5,110,D,33,D,,A,2,D,1,D,,C,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,VOK,D,,2,1,D,2,D,,A
20244,05828882,14,0,1,110,D,25,D,,A,2,D,1,D,06,D,2010,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,ACU,D,,1,1,D,2,D,,A
20244,05828882,15,0,1,110,D,41,D,,A,2,D,1,D,11,D,2023,D,2,D,,A,27000,D,0,D,27000,D,60,D,12,D,2023,D,549,D,.0815,D,10,D,23619,D,160,D,389,D,11,D,23230,D,158,D,391,D,12,D,22839,D,155,D,394,D,27000,D,,A,160,D,158,D,155,D,0,D,2,D,02,D,FOR,D,,1,1,D,2,D,.0890,D
20244,05828892,33,0,5,100,D,36,D,,A,1,D,1,D,08,D,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,3,D,2,D,,A
20244,05828892,34,0,5,100,D,41,D,,A,1,D,1,D,05,D,2021,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,02,D,SUB,D,2,1,1,D,2,D,.0000,D
20244,05828932,9,0,5,100,D,23,D,,A,1,D,1,D,02,D,2003,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20244,05828972,23,0,5,100,D,37,D,,A,1,D,1,D,05,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,SUB,D,,2,1,D,2,D,,A
20244,05828982,18,0,5,110,D,42,D,,A,2,D,1,D,05,D,2023,D,2,D,5000,D,30000,D,0,D,30000,D,60,D,05,D,2023,D,600,D,.0740,D,17,D,23044,D,142,D,458,D,18,D,22586,D,139,D,461,D,19,D,22125,D,136,D,464,D,30000,D,,A,142,D,139,D,136,D,0,D,2,D,01,D,HYU,D,,1,3,D,1,D,.0500,D
20244,05828982,19,0,5,110,D,32,D,,A,2,D,1,D,10,D,2019,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,1,1,D,1,D,,A
20244,05829002,22,0,1,100,D,40,D,,A,2,D,1,D,05,D,2024,D,2,D,,A,20000,D,3000,D,19774,D,66,D,06,D,2024,D,409,D,.1180,D,4,D,19124,D,188,D,221,D,5,D,18903,D,186,D,223,D,6,D,18680,D,184,D,225,D,20000,D,,A,188,D,186,D,184,D,3000,D,2,D,01,D,HYU,D,,1,1,D,2,D,.1789,D
20244,05829062,23,0,5,110,D,27,D,,A,2,D,1,D,,C,2001,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,1,D,,A
20244,05829062,24,0,5,110,D,28,D,,A,2,D,1,D,,C,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,2,D,,A
20244,05829102,22,0,5,100,D,23,D,,A,2,D,1,D,,C,2005,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,1,D,,A
20244,05829182,21,0,1,110,D,38,D,,A,1,D,1,D,03,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,AUD,D,,2,1,D,2,D,,A
20244,05829182,22,0,1,110,D,41,D,,A,2,D,1,D,11,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHR,D,,2,1,D,2,D,,A
20244,05829202,25,0,1,100,D,42,D,0.50,D,1,D,1,D,03,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,SUB,D,2,2,1,D,2,D,,A
20244,05829202,26,0,1,100,D,28,D,,A,1,D,1,D,11,D,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,BMW,D,,2,1,D,2,D,,A
20244,05829202,27,0,1,100,D,28,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,VOV,D,,,1,D,,A,,A
20244,05829202,28,0,1,110,D,40,D,,A,1,D,1,D,09,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,BUI,D,2,2,1,D,2,D,,A
20244,05829232,18,0,1,110,D,34,D,,A,2,D,1,D,07,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,INF,D,,2,1,D,2,D,,A
20244,05829232,19,0,1,100,D,33,D,,A,2,D,1,D,07,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,INF,D,,2,1,D,2,D,,A
20244,05829242,24,0,5,110,D,26,D,,A,1,D,1,D,06,D,2006,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20244,05829242,25,0,5,110,D,19,D,,A,1,D,1,D,12,D,1999,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
20244,05829252,19,0,5,100,D,34,D,,A,1,D,1,D,06,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,3,D,2,D,,A
20244,05829252,20,0,5,100,D,21,D,,A,1,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,2,D,,A
20244,05829272,39,0,5,100,D,32,D,,A,1,D,1,D,11,D,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20244,05829272,40,0,5,110,D,38,D,,A,1,D,1,D,05,D,2019,D,2,D,2000,D,40000,D,0,D,48939,D,84,D,06,D,2019,D,694,D,.0510,D,64,D,13914,D,59,D,635,D,65,D,13280,D,56,D,638,D,66,D,12642,D,54,D,640,D,40000,D,,A,59,D,56,D,54,D,0,D,2,D,02,D,CHE,D,,1,1,D,2,D,.0750,D
20244,05829272,41,0,5,110,D,05,D,,A,2,D,1,D,06,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,CHE,D,,2,1,D,1,D,,A
20244,05829272,42,0,5,110,D,05,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,TOY,D,,,1,D,,A,,A
20244,05829292,11,0,5,110,D,42,D,,A,1,D,1,D,,C,2022,D,2,D,,A,37000,D,5000,D,32000,D,72,D,06,D,2022,D,500,D,.0395,D,28,D,20875,D,69,D,431,D,29,D,20444,D,67,D,433,D,30,D,20011,D,66,D,434,D,37000,D,,A,69,D,67,D,66,D,5000,D,2,D,01,D,TOY,D,,1,1,D,2,D,,C
20244,05829302,28,0,5,100,D,40,D,,A,1,D,1,D,06,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,VOK,D,2,2,1,D,2,D,,A
20244,05829302,29,0,5,100,D,19,D,,A,1,D,1,D,09,D,1998,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,MRB,D,,2,1,D,2,D,,A
20244,05829312,30,0,5,110,D,41,D,,A,1,D,1,D,,C,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,BUI,D,2,2,1,D,2,D,,A
20244,05829342,19,0,5,110,D,43,D,,A,2,D,1,D,05,D,2024,D,2,D,,A,35325,D,13000,D,22325,D,73,D,07,D,2024,D,365,D,.0590,D,3,D,21813,D,107,D,258,D,4,D,21556,D,106,D,259,D,5,D,21297,D,105,D,260,D,35325,D,,A,107,D,106,D,105,D,13000,D,2,D,01,D,SUB,D,,1,1,D,2,D,.0459,D
20244,05829422,9,0,1,100,D,37,D,,A,2,D,1,D,03,D,2024,D,2,D,,A,,C,1500,D,12755,D,24,D,04,D,2024,D,600,D,.1190,D,6,D,10340,D,103,D,497,D,7,D,9843,D,98,D,502,D,8,D,9340,D,93,D,507,D,,B,0.60,D,41,D,39,D,37,D,600,D,2,D,01,D,TOY,D,,1,1,D,2,D,,C
20244,05829432,20,0,5,110,D,32,D,0.50,D,2,D,1,D,07,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20244,05829442,18,0,5,110,D,42,D,,A,1,D,1,D,05,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,2,2,1,D,2,D,,A
20244,05829442,19,0,5,110,D,38,D,,A,1,D,1,D,08,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,MAZ,D,,2,1,D,2,D,,A
20244,05829462,24,0,5,110,D,28,D,,A,2,D,1,D,,C,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,1,1,D,2,D,,A
20244,05829462,25,0,5,110,D,16,D,,A,2,D,1,D,,C,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,1,D,,A
20244,05829472,15,0,1,110,D,38,D,,A,2,D,1,D,02,D,2020,D,2,D,500,D,17500,D,0,D,17000,D,60,D,03,D,2020,D,303,D,.0265,D,55,D,1793,D,4,D,299,D,56,D,1494,D,3,D,300,D,57,D,1195,D,3,D,300,D,17500,D,,A,4,D,3,D,3,D,0,D,2,D,01,D,HYU,D,,1,1,D,2,D,.0500,D
20244,05829482,15,0,1,110,D,44,D,,A,1,D,1,D,10,D,2024,D,2,D,35795,D,70000,D,0,D,70000,D,60,D,12,D,2024,D,1418,D,.0795,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70000,D,,A,,A,,A,,A,0,D,2,D,01,D,LEX,D,2,1,3,D,2,D,.0400,D
20244,05829482,16,0,1,150,D,,A,,A,1,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,,2,,A,2,D,,A
20244,05829522,16,0,1,100,D,33,D,,A,1,D,1,D,02,D,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,SUB,D,,1,1,D,2,D,,A
20244,05829562,24,0,5,110,D,41,D,,A,2,D,1,D,04,D,2022,D,2,D,,A,24000,D,2000,D,22000,D,72,D,05,D,2022,D,427,D,.1175,D,29,D,15222,D,149,D,278,D,30,D,14944,D,146,D,281,D,31,D,14663,D,144,D,283,D,24000,D,,A,149,D,146,D,144,D,2000,D,2,D,01,D,FOR,D,,1,1,D,2,D,.0650,D
20244,05829562,25,0,5,200,D,,A,,A,2,D,1,D,,C,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,,2,,A,2,D,,A
20244,05829592,12,0,5,200,D,,A,,A,1,D,1,D,09,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,,2,,A,2,D,,A
20244,05829622,27,0,1,110,D,44,D,,A,1,D,1,D,12,D,2023,D,2,D,,A,52000,D,20000,D,30000,D,36,D,01,D,2024,D,950,D,.0870,D,9,D,23989,D,174,D,776,D,10,D,23213,D,168,D,782,D,11,D,22431,D,163,D,787,D,52000,D,,A,174,D,168,D,163,D,20000,D,2,D,01,D,HON,D,2,1,5,D,2,D,.1200,D
20244,05829622,28,0,1,110,D,36,D,,A,2,D,1,D,12,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,AUD,D,,1,1,D,2,D,,A
20244,05829622,29,0,1,110,D,22,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,DOD,D,,,1,D,,A,,A
20244,05829632,19,0,1,100,D,32,D,,A,1,D,1,D,04,D,2012,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,KIA,D,,1,1,D,2,D,,A
20244,05829672,22,0,5,110,D,33,D,,A,2,D,1,D,11,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,1,1,D,2,D,,A
20244,05829672,23,0,5,100,D,39,D,,A,2,D,1,D,08,D,2022,D,2,D,,A,,C,1000,D,21000,D,48,D,10,D,2022,D,513,D,.0800,D,24,D,11762,D,78,D,435,D,25,D,11327,D,76,D,437,D,26,D,10889,D,73,D,440,D,,B,0.10,D,70,D,68,D,66,D,900,D,2,D,02,D,NIS,D,,1,1,D,2,D,.2700,D
20244,05829722,10,0,5,100,D,34,D,,A,2,D,1,D,01,D,2023,D,2,D,,A,9000,D,0,D,12731,D,36,D,02,D,2023,D,400,D,.0815,D,20,D,6395,D,43,D,357,D,21,D,6039,D,41,D,359,D,,A,,A,,A,,A,9000,D,,A,43,D,41,D,,A,0,D,2,D,01,D,NIS,D,,1,1,D,2,D,.1200,D
20244,05829732,18,0,5,110,D,21,D,,A,1,D,1,D,11,D,2001,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20244,05829732,19,0,5,110,D,42,D,,A,1,D,1,D,,C,2022,D,2,D,,A,50000,D,0,D,50000,D,60,D,08,D,2022,D,900,D,.0305,D,26,D,30076,D,76,D,824,D,27,D,29253,D,74,D,826,D,28,D,28427,D,72,D,828,D,50000,D,,A,76,D,74,D,72,D,0,D,2,D,02,D,CHE,D,,1,1,D,2,D,,C
20244,05829842,43,0,5,110,D,39,D,,A,2,D,1,D,05,D,2022,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,KIA,D,,1,1,D,2,D,,A
20244,05829842,44,0,5,100,D,44,D,,A,1,D,1,D,01,D,2024,D,2,D,,A,23000,D,,C,20728,D,60,D,01,D,2024,D,420,D,.0795,D,9,D,18413,D,122,D,298,D,10,D,18115,D,120,D,300,D,11,D,17815,D,118,D,302,D,23000,D,,A,122,D,120,D,118,D,,C,2,D,02,D,KIA,D,,1,1,D,2,D,,C
20244,05829842,45,0,1,110,D,37,D,,A,2,D,1,D,11,D,2024,D,2,D,5000,D,7044,D,0,D,9636,D,60,D,01,D,2025,D,213,D,.1180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,7044,D,,A,,A,,A,,A,0,D,2,D,03,D,KIA,D,,1,1,D,2,D,.1200,D
20244,05829852,10,0,5,100,D,42,D,,A,1,D,1,D,06,D,2022,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,MAZ,D,2,1,1,D,2,D,,A
