QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH,TELMOBI,TELMOBI_,TELLAND,TELLAND_,TELOTHER,TELO_HER
20251,05666664,18,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,2,1,D,2,D,2,D
20251,05666664,19,0,1,,A,,A,,A,1,D,1,D,,A,53,E,53,E,53,E,91,E,91,E,91,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05666694,21,0,1,,A,,A,,A,1,D,1,D,,A,64,E,64,E,64,E,94,E,94,E,94,E,42,E,42,E,42,E,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20251,05666694,22,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,38,D,38,D,38,D,,A,,A,3,1,D,2,D,2,D
20251,05666694,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,1,D,2,D,2,D
20251,05666704,11,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05666704,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20251,05666704,13,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,D,2,D,2,D
20251,05666714,44,0,1,,A,,A,,A,1,D,2,D,,A,75,E,91,E,92,E,,A,,A,,A,,A,,A,,A,145,E,174,E,173,E,,A,,A,2,1,D,2,D,2,D
20251,05666744,40,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,206,D,206,D,206,D,,A,,A,1,1,D,2,D,2,D
20251,05666744,41,0,1,,A,,A,,A,1,D,1,D,,A,123,E,123,E,123,E,152,E,152,E,152,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05666754,33,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,111,D,111,D,111,D,,A,,A,2,1,D,2,D,2,D
20251,05666754,34,0,1,,A,,A,,A,1,D,1,D,,A,42,E,42,E,41,E,77,E,77,E,78,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05666814,23,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05666994,9,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,2,1,D,2,D,2,D
20251,05667124,15,0,1,,A,,A,,A,1,D,2,D,,A,127,E,127,E,130,E,,A,,A,,A,,A,,A,,A,153,E,153,E,150,E,,A,,A,,1,D,2,D,2,D
20251,05667134,14,0,1,,A,,A,,A,1,D,2,D,,A,50,E,51,E,52,E,,A,,A,,A,,A,,A,,A,100,E,99,E,98,E,,A,,A,1,1,D,2,D,2,D
20251,05667154,36,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,95,D,95,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05667154,37,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,F,50,F,67,F,,A,,A,,1,D,2,D,2,D
20251,05667154,38,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,4,1,D,2,D,2,D
20251,05667154,39,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05667174,29,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,63,D,63,D,63,D,,A,,A,2,1,D,2,D,2,D
20251,05667174,30,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,183,D,183,D,183,D,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05667184,16,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,3,1,D,2,D,2,D
20251,05667194,47,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667194,48,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,1,1,D,2,D,2,D
20251,05667204,20,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,39,D,39,D,39,D,,A,,A,3,1,D,2,D,2,D
20251,05667234,31,0,1,,A,,A,,A,1,D,1,D,,A,115,E,108,E,109,E,202,E,188,E,187,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667234,32,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,181,D,181,D,181,D,,A,,A,2,1,D,2,D,2,D
20251,05667254,36,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,,1,D,2,D,2,D
20251,05667274,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,82,F,30,F,8,F,,A,,A,,A,,A,,A,4,2,D,1,D,2,D
20251,05667284,40,0,1,0.25,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,181,D,181,D,181,D,,A,,A,2,1,D,2,D,2,D
20251,05667294,14,0,1,,A,,A,,A,1,D,2,D,,A,145,D,145,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667294,15,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,1,1,D,2,D,2,D
20251,05667304,13,0,1,,A,,A,,A,1,D,2,D,,A,61,E,61,E,61,E,,A,,A,,A,,A,,A,,A,54,E,54,E,54,E,,A,,A,3,1,D,2,D,2,D
20251,05667304,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,156,D,156,D,156,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05667314,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,2,1,D,2,D,2,D
20251,05667314,14,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667344,21,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,330,D,,A,,A,1,1,D,2,D,2,D
20251,05667384,27,0,1,,A,,A,,A,1,D,2,D,,A,82,D,82,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05667384,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,153,D,153,D,153,D,,A,,A,2,1,D,2,D,2,D
20251,05667404,32,0,1,,A,,A,,A,1,D,1,D,,A,50,E,50,E,49,E,73,E,73,E,74,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667404,33,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,,A,1,1,D,2,D,2,D
20251,05667434,33,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,1,1,D,2,D,2,D
20251,05667434,34,0,1,,A,,A,,A,1,D,1,D,,A,53,E,53,E,53,E,97,E,97,E,97,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05667464,37,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,135,D,135,D,,A,,A,2,1,D,2,D,2,D
20251,05667464,38,0,1,,A,,A,,A,1,D,1,D,,A,85,E,85,E,83,E,160,E,160,E,160,E,65,E,65,E,67,E,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20251,05667484,78,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,210,D,210,D,,A,,A,2,1,D,2,D,2,D
20251,05667484,79,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667674,18,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667754,39,0,1,,A,,A,,A,1,D,1,D,,A,89,E,89,E,89,E,86,E,86,E,86,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05667774,56,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,39,D,30,D,30,D,,A,,A,1,1,D,2,D,2,D
20251,05667774,57,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667774,58,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,,A,1,1,D,2,D,2,D
20251,05667774,59,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,18,D,18,D,18,D,,A,,A,1,1,D,2,D,2,D
20251,05667784,25,0,1,,A,,A,,A,1,D,2,D,,A,123,E,119,E,121,E,,A,,A,,A,,A,,A,,A,207,E,211,E,209,E,,A,,A,2,1,D,2,D,2,D
20251,05667794,26,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,121,D,121,D,121,D,,A,,A,1,1,D,2,D,2,D
20251,05667794,27,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05667864,45,0,1,,A,,A,,A,1,D,1,D,,A,117,E,116,E,115,E,213,E,214,E,215,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05667944,34,0,1,,A,,A,,A,1,D,2,D,,A,48,E,50,E,50,E,,A,,A,,A,,A,,A,,A,76,E,79,E,79,E,,A,,A,1,1,D,2,D,2,D
20251,05667974,21,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,1,1,D,2,D,2,D
20251,05667974,22,0,1,,A,,A,,A,1,D,2,D,,A,16,D,16,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668024,21,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,92,D,92,D,92,D,,A,,A,1,1,D,2,D,2,D
20251,05668034,37,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,129,D,129,D,129,D,,A,,A,2,1,D,2,D,2,D
20251,05668034,38,0,1,,A,,A,,A,1,D,1,D,,A,104,E,104,E,106,E,146,E,146,E,144,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05668044,32,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,290,D,290,D,290,D,,A,,A,2,1,D,2,D,2,D
20251,05668044,33,0,1,,A,,A,,A,1,D,2,D,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05668054,38,0,1,,A,,A,,A,1,D,1,D,,A,61,E,59,E,60,E,104,E,104,E,105,E,49,E,47,E,46,E,101,E,105,E,104,E,,A,,A,2,1,D,1,D,2,D
20251,05668124,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,,A,2,1,D,2,D,2,D
20251,05668124,29,0,1,,A,,A,,A,1,D,2,D,,A,70,E,70,E,70,E,,A,,A,,A,44,E,44,E,44,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20251,05668134,30,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,209,E,209,E,209,E,,A,,A,,A,275,E,275,E,275,E,,A,,A,1,1,D,2,D,2,D
20251,05668154,26,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668164,46,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,165,D,165,D,,A,,A,2,1,D,2,D,2,D
20251,05668164,47,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668164,48,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,177,D,177,D,177,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668194,71,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668194,72,0,1,0.80,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D,,A,,A,2,1,D,2,D,2,D
20251,05668194,73,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,20,D,20,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668204,16,0,1,,A,,A,,A,1,D,2,D,,A,46,D,46,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,2,D,2,D,2,D
20251,05668204,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,2,1,D,2,D,2,D
20251,05668224,40,0,1,,A,,A,,A,1,D,1,D,,A,63,E,64,E,64,E,111,E,110,E,110,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668224,41,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,,A,1,1,D,2,D,2,D
20251,05668234,58,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,2,1,D,2,D,2,D
20251,05668234,59,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05668254,46,0,1,,A,,A,,A,1,D,1,D,,A,114,E,115,E,115,E,111,E,110,E,110,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668254,47,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,2,1,D,2,D,2,D
20251,05668284,10,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,208,D,208,D,208,D,,A,,A,2,1,D,2,D,2,D
20251,05668284,11,0,1,,A,,A,,A,1,D,1,D,,A,54,E,54,E,54,E,86,E,86,E,86,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668304,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,280,D,280,D,,A,,A,2,1,D,2,D,2,D
20251,05668344,29,0,1,,A,,A,,A,1,D,1,D,,A,48,E,41,E,41,E,78,E,68,E,65,E,,A,,A,,A,64,E,56,E,57,E,,A,,A,3,1,D,2,D,2,D
20251,05668424,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,113,D,113,D,113,D,,A,,A,3,1,D,2,D,2,D
20251,05668424,18,0,1,,A,,A,,A,1,D,2,D,,A,86,D,86,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668434,24,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668434,25,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,3,1,D,2,D,2,D
20251,05668454,15,0,1,,A,,A,,A,1,D,1,D,,A,77,E,77,E,77,E,95,E,97,E,97,E,8,E,6,E,6,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20251,05668484,53,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,212,D,212,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668484,54,0,1,,A,,A,,A,1,D,2,D,1,D,0,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668484,55,0,1,,A,,A,,A,1,D,2,D,1,D,80,D,80,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668484,56,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,41,E,45,E,44,E,39,E,35,E,36,E,,A,,A,3,1,D,1,D,2,D
20251,05668564,22,0,1,,A,,A,,A,1,D,2,D,,A,79,D,79,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668584,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20251,05668584,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,,A,2,1,D,2,D,2,D
20251,05668604,20,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,2,1,D,2,D,2,D
20251,05668604,21,0,1,,A,,A,,A,1,D,1,D,,A,105,E,105,E,110,E,195,E,195,E,190,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05668624,51,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,355,D,355,D,355,D,,A,,A,2,1,D,2,D,2,D
20251,05668624,52,0,1,,A,,A,,A,1,D,1,D,,A,84,E,84,E,85,E,116,E,116,E,115,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05668684,40,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668704,41,0,1,,A,,A,,A,1,D,2,D,,A,20,D,20,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668704,42,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,,A,1,1,D,2,D,2,D
20251,05668704,43,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,128,D,128,D,128,D,,A,,A,1,1,D,2,D,2,D
20251,05668724,100,0,1,,A,,A,,A,1,D,2,D,,A,84,E,84,E,84,E,,A,,A,,A,52,E,52,E,52,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20251,05668724,101,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,135,D,135,D,,A,,A,2,1,D,2,D,2,D
20251,05668724,102,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20251,05668784,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,49,D,49,D,,A,,A,1,1,D,2,D,2,D
20251,05668784,13,0,1,,A,,A,,A,1,D,1,D,,A,24,E,24,E,24,E,46,E,46,E,46,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668824,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,3,1,D,2,D,2,D
20251,05668824,18,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668834,24,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,92,D,92,D,92,D,,A,,A,1,1,D,2,D,2,D
20251,05668834,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,57,D,57,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668854,31,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20251,05668854,663,0,1,,A,,A,,A,1,D,2,D,1,D,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D,2,D,2,D
20251,05668864,46,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05668874,31,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05668874,32,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,2,1,D,2,D,2,D
20251,05668884,32,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,142,D,142,D,142,D,,A,,A,,1,D,2,D,2,D
20251,05668884,33,0,1,,A,,A,,A,1,D,2,D,,A,78,D,78,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D,2,D,2,D
20251,05668894,70,0,1,,A,,A,,A,1,D,1,D,,A,91,E,91,E,91,E,135,E,135,E,135,E,56,E,56,E,56,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20251,05668894,71,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,231,D,231,D,231,D,,A,,A,2,1,D,2,D,2,D
20251,05668944,36,0,1,,A,,A,,A,1,D,2,D,,A,44,E,44,E,44,E,,A,,A,,A,46,E,46,E,46,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20251,05668944,37,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,D,366,D,36,D,,A,,A,1,1,D,2,D,2,D
20251,05668944,38,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,D,33,D,33,D,,A,,A,1,1,D,2,D,2,D
20251,05669014,13,0,1,,A,,A,,A,1,D,2,D,,A,14,D,14,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05669034,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,311,D,311,D,311,D,,A,,A,2,1,D,2,D,2,D
20251,05669034,28,0,1,,A,,A,,A,1,D,2,D,,A,89,E,88,E,88,E,,A,,A,,A,5,E,6,E,6,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20251,05669074,50,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,F,200,F,200,F,,A,,A,,1,D,2,D,2,D
20251,05669074,51,0,1,,A,,A,,A,1,D,2,D,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05669074,52,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,200,F,200,F,200,F,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05669104,42,0,1,,A,,A,,A,1,D,1,D,,A,77,E,75,E,75,E,91,E,91,E,91,E,53,E,55,E,55,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20251,05669104,43,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,269,D,269,D,269,D,,A,,A,2,1,D,2,D,2,D
20251,05669134,25,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,1,1,D,2,D,2,D
20251,05669144,45,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,2,1,D,2,D,2,D
20251,05669144,46,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05669164,21,0,1,,A,,A,,A,1,D,1,D,,A,102,E,104,E,102,E,157,E,157,E,157,E,61,E,59,E,61,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20251,05669204,29,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,D,36,D,36,D,,A,,A,1,1,D,2,D,2,D
20251,05669204,30,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05669294,49,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,1,1,D,2,D,2,D
