QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20251,05899484,8,0,1,01,D,105,D,2022,D,,A,36,D,03,D,292,D,3,D,,A,8000,D,,A,,A,,A,292,D,292,D,292,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05899541,26,0,1,01,D,105,D,2025,D,,A,24,D,01,D,810,D,3,D,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,A,,A,2025,D,
20251,05899621,6,0,1,01,D,105,D,2023,D,,A,36,D,11,D,750,D,3,D,,A,,A,5000,D,,A,,A,750,D,750,D,750,D,,A,,A,,A,5000,D,,A,A,,A,2022,D,
20251,05900641,9,0,1,01,D,105,D,2024,D,,A,12,D,08,D,225,D,3,D,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05901621,18,0,1,01,D,105,D,2023,D,,A,36,D,09,D,1100,D,3,D,,A,,A,,A,,A,,A,1100,D,1100,D,1100,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05902041,15,0,1,01,D,105,D,2024,D,,A,36,D,11,D,530,D,3,D,,A,,A,,A,,A,,A,,A,530,D,530,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05902041,16,0,1,02,D,105,D,2024,D,,A,24,D,12,D,560,D,3,D,,A,,A,,A,,A,,A,,A,,A,560,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05902121,10,0,1,01,D,105,D,2023,D,,A,36,D,04,D,550,D,3,D,,A,,A,6000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,6000,D,,A,A,,A,2023,D,
20251,05902181,13,0,1,01,D,105,D,2025,D,,A,36,D,01,D,300,D,3,D,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,A,,A,2025,D,
20251,05902482,20,0,1,01,D,105,D,2023,D,,A,36,D,05,D,530,D,3,D,,A,,A,,A,,A,,A,530,D,530,D,530,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05904031,17,0,1,01,D,105,D,2025,D,,A,36,D,12,D,1100,D,3,D,1100,D,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05904041,19,0,1,01,D,105,D,2024,D,,A,36,D,03,D,518,D,3,D,,A,24000,D,,A,,A,,A,518,D,518,D,518,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05904441,9,0,1,01,D,105,D,2024,D,,A,36,D,09,D,635,D,3,D,,A,,A,3000,D,,A,,A,635,D,635,D,635,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20251,05904451,11,0,1,01,D,105,D,2025,D,,A,36,D,01,D,449,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,A,,A,2025,D,
20251,05904511,15,0,1,01,D,105,D,2023,D,,A,36,D,05,D,400,D,3,D,,A,,A,1000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,1000,D,,A,A,,A,2023,D,
20251,05904631,29,0,1,01,D,105,D,2024,D,,A,39,D,07,D,380,D,3,D,,A,,A,5000,D,,A,,A,380,D,380,D,380,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20251,05904631,30,0,1,02,D,105,D,2023,D,,A,39,D,09,D,790,D,3,D,,A,,A,3000,D,,A,,A,790,D,790,D,790,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20251,05905071,26,0,1,01,D,105,D,2020,D,,A,36,D,08,D,320,D,3,D,,A,15000,D,,A,,A,,A,320,D,320,D,320,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05905141,10,0,1,01,D,105,D,2021,D,,A,48,D,06,D,780,D,3,D,,A,,A,1500,D,,A,,A,780,D,780,D,780,D,100,D,100,D,100,D,1500,D,,A,A,,A,2021,D,
20251,05905841,9,0,1,01,D,105,D,2022,D,,A,36,D,06,D,408,D,3,D,,A,,A,,C,,A,,A,408,D,408,D,408,D,,A,,A,,A,,B,,A,A,,A,2022,D,
20251,05956681,18,0,1,01,D,105,D,2023,D,,A,36,D,08,D,373,D,3,D,,A,,A,,A,,A,,A,373,D,373,D,373,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05957521,10,0,1,01,D,105,D,2021,D,,A,36,D,09,D,775,D,3,D,,A,,A,5000,D,,A,,A,775,D,775,D,775,D,,A,,A,,A,5000,D,,A,A,,A,2022,D,
20251,05957841,13,0,1,01,D,105,D,2023,D,,A,36,D,06,D,400,D,3,D,,A,,A,6000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,6000,D,,A,A,,A,2023,D,
20251,05958771,24,0,1,01,D,105,D,2021,D,,A,36,D,01,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20251,05958771,25,0,1,02,D,105,D,2022,D,.01,D,36,D,03,D,799,D,3,D,750,D,,A,,A,,A,,A,49,D,49,D,49,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05958921,12,0,1,01,D,105,D,2023,D,,A,24,D,04,F,329,D,3,D,,A,,A,,A,,A,,A,329,D,329,D,329,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05961721,37,0,1,01,D,105,D,2024,D,,A,36,D,09,D,369,D,3,D,,A,,A,5000,D,,A,,A,369,D,369,D,369,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20251,05961721,38,0,1,02,D,105,D,2022,D,,A,42,D,11,D,414,D,3,D,,A,,A,5000,D,,A,,A,414,D,414,D,414,D,,A,,A,,A,5000,D,,A,A,,A,2022,D,
20251,05962361,17,0,1,01,D,105,D,2023,D,,A,31,D,09,D,331,D,3,D,,A,8000,D,,A,,A,,A,331,D,331,D,331,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05963611,10,0,1,01,D,105,D,2025,D,,A,36,D,08,D,675,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,A,,A,2025,D,
20251,05966811,9,0,1,01,D,105,D,2023,D,,A,36,D,01,D,1400,D,3,D,,A,,A,10000,D,,A,,A,1400,D,1400,D,1400,D,,A,,A,,A,10000,D,,A,A,,A,2023,D,
20251,05966901,11,0,1,01,D,105,D,2024,D,,A,36,D,08,D,330,D,3,D,,A,10000,D,2000,D,,A,,A,330,D,330,D,330,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20251,05967041,12,0,1,01,D,105,D,2022,D,,A,36,D,10,D,389,D,3,D,,A,,A,3000,D,,A,,A,389,D,389,D,389,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20251,05967424,11,0,1,01,D,105,D,2024,D,,A,36,D,11,D,325,D,3,D,,A,,A,2000,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20251,05968751,8,0,1,01,D,105,D,2024,D,,A,48,D,02,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05969411,19,0,1,01,D,105,D,,C,,A,36,D,05,F,,C,3,D,,A,,A,,A,,A,,A,530,F,530,F,530,F,,A,,A,,A,,A,,A,A,,A,2023,F,
20251,05969411,20,0,1,02,D,105,D,,C,,A,,C,02,D,,C,3,D,,A,,A,,A,,A,,A,700,F,700,F,700,F,,A,,A,,A,,A,,A,A,,A,2025,D,
20251,05970371,22,0,1,01,D,105,D,2023,D,,A,36,D,01,D,500,D,3,D,,A,,A,500,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,500,D,,A,A,,A,2023,D,
20251,05973231,13,0,1,01,D,105,D,2022,D,,A,36,D,05,D,1200,D,3,D,,A,,A,,A,,A,,A,1200,D,1200,D,1200,D,100,D,100,D,100,D,,A,,A,A,,A,2022,D,
20251,05974901,11,0,1,01,D,105,D,2023,D,,A,36,D,08,D,604,D,3,D,,A,,A,5000,D,,A,,A,604,D,604,D,604,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20251,05976721,6,0,1,01,D,105,D,2022,D,,A,36,D,05,D,320,D,3,D,,A,,A,8000,D,,A,02,F,320,D,320,D,320,D,,A,,A,,A,8000,D,500,D,A,2025,D,2022,D,
20251,05977031,19,0,1,01,D,105,D,2022,D,,A,36,D,08,D,475,D,3,D,,A,,A,4000,D,,A,,A,475,D,475,D,475,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20251,05977061,12,0,1,01,D,105,D,2023,D,,A,18,D,03,F,390,D,3,D,,A,,A,,A,,A,,A,390,D,390,D,390,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05979591,8,0,1,01,D,105,D,2022,D,.50,D,36,D,06,D,660,D,3,D,,A,,A,8000,D,,A,,A,660,D,660,D,660,D,,A,,A,,A,8000,D,,A,A,,A,2023,D,
