NEWID,SEQNO,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR,REC_STAT
05854661,1,0,200,D,200,D,0,D,20244,1
05854681,2,0,3000,D,,A,0,D,20244,1
05854751,2,0,30,D,,A,0,D,20244,1
05854761,9,0,700,D,300,D,0,D,20244,1
05854781,10,0,800,D,500,D,0,D,20244,1
05854791,1,0,0,D,,A,0,D,20244,1
05854801,5,0,1200,D,500,D,1200,D,20244,1
05854811,1,0,0,D,,A,0,D,20244,1
05854831,2,0,500,D,500,D,1000,D,20244,1
05854841,2,0,200,D,,A,0,D,20244,1
05854851,1,0,300,D,,A,0,D,20244,1
05854871,1,0,100,D,,A,0,D,20244,1
05854891,1,0,200,D,,A,150,D,20244,1
05854901,2,0,650,D,,A,0,D,20244,1
05854921,1,0,0,D,,A,0,D,20244,1
05854931,2,0,0,D,200,D,0,D,20244,1
05854941,4,0,5000,D,80,D,500,D,20244,1
05854951,1,0,100,D,50,D,0,D,20244,1
05854981,1,0,300,D,,A,200,D,20244,1
05855021,4,0,350,D,500,D,0,D,20244,1
05855051,1,0,0,D,,A,0,D,20244,1
05855091,4,0,500,D,,A,500,D,20244,1
05855141,1,0,0,D,,A,0,D,20244,1
05855171,3,0,250,D,,A,0,D,20244,1
05855231,1,0,0,D,,A,0,D,20244,1
05855241,2,0,80,D,,A,0,D,20244,1
05855251,1,0,50,D,,A,0,D,20244,1
05855271,1,0,0,D,0,D,0,D,20244,1
05855281,4,0,500,D,500,D,200,D,20244,1
05855301,1,0,2000,D,,A,0,D,20244,1
05855311,2,0,0,D,100,D,100,D,20244,1
05855321,2,0,800,D,,A,0,D,20244,1
05855371,2,0,0,D,80,D,0,D,20244,1
05855461,1,0,400,D,,A,0,D,20244,1
05855511,1,0,500,D,,A,0,D,20244,1
05855521,1,0,0,D,,A,0,D,20244,1
05855531,6,0,150,D,500,D,0,D,20244,1
05855601,1,0,100,D,,A,0,D,20244,1
05855611,1,0,0,D,,A,0,D,20244,1
05855621,1,0,0,D,,A,0,D,20244,1
05855711,1,0,0,D,,A,0,D,20244,1
05855721,1,0,0,D,,A,0,D,20244,1
05855731,4,0,500,D,,A,0,D,20244,1
05855761,1,0,0,D,,A,500,D,20244,1
05855801,1,0,200,D,,A,200,D,20244,1
05855831,1,0,400,D,,A,500,D,20244,1
05855851,1,0,35,D,,A,0,D,20244,1
05855861,5,0,1500,D,,A,100,D,20244,1
05855911,16,0,1800,D,900,D,0,D,20244,1
05855921,1,0,0,D,800,D,0,D,20244,1
05855941,1,0,200,D,200,D,0,D,20244,1
05855961,1,0,100,D,0,D,0,D,20244,1
05855981,3,0,600,D,0,D,0,D,20244,1
05856001,1,0,15,D,,A,18,D,20244,1
05856021,1,0,400,D,,A,0,D,20244,1
05856051,3,0,350,D,,A,0,D,20244,1
05856101,1,0,35,D,,A,0,D,20244,1
05856131,1,0,500,F,,A,30,F,20244,1
05856161,3,0,0,D,400,D,0,D,20244,1
05856211,2,0,0,D,,A,0,D,20244,1
05856251,1,0,0,D,,A,0,D,20244,1
05856264,3,0,300,D,,A,0,D,20244,1
05856291,7,0,300,D,600,D,0,D,20244,1
05856301,3,0,30,D,50,D,0,D,20244,1
05856311,2,0,75,D,425,D,100,D,20244,1
05856321,2,0,197,D,,A,30,D,20244,1
05856371,1,0,100,D,,A,0,D,20244,1
05856411,1,0,0,D,200,D,0,D,20244,1
05856421,1,0,180,D,,A,300,D,20244,1
05856451,1,0,350,D,,A,0,D,20244,1
05856511,3,0,400,D,80,D,0,D,20244,1
05856521,5,0,600,D,,A,300,D,20244,1
05856551,1,0,1000,D,,A,0,D,20244,1
05856691,1,0,0,D,,A,0,D,20244,1
05856711,3,0,0,D,,A,0,D,20244,1
05856804,2,0,230,D,,A,0,D,20244,1
05856871,1,0,1000,D,,A,0,D,20244,1
05856991,1,0,0,D,,A,0,D,20244,1
05857101,1,0,100,D,,A,0,D,20244,1
05857131,1,0,100,D,,A,0,D,20244,1
05857161,1,0,0,D,,A,0,D,20244,1
05857181,2,0,2000,D,,A,0,D,20244,1
05857251,1,0,0,D,,A,60,D,20244,1
05857271,1,0,50,D,,A,0,D,20244,1
05857311,1,0,600,D,,A,200,D,20244,1
05857391,8,0,200,D,0,D,0,D,20244,1
05857421,2,0,100,D,50,D,0,D,20244,1
05857461,1,0,0,D,,A,500,D,20244,1
05857471,1,0,250,D,250,D,0,D,20244,1
05857501,1,0,0,D,,A,0,D,20244,1
05857641,1,0,0,D,,A,0,D,20244,1
05857681,1,0,100,D,0,D,0,D,20244,1
05857721,1,0,0,D,,A,0,D,20244,1
05857731,1,0,837,D,,A,220,D,20244,1
05857751,1,0,0,D,,A,0,D,20244,1
05857761,2,0,300,D,200,D,0,D,20244,1
05857781,1,0,200,D,,A,0,D,20244,1
05857791,1,0,0,D,0,D,100,D,20244,1
05857801,1,0,0,D,,A,300,D,20244,1
05857831,1,0,150,D,,A,150,D,20244,1
05857851,6,0,180,D,,A,150,D,20244,1
05857871,1,0,200,D,,A,0,D,20244,1
05857881,2,0,500,D,200,D,200,D,20244,1
05857901,2,0,0,D,,A,0,D,20244,1
05857921,7,0,0,D,0,D,0,D,20244,1
05857961,1,0,150,D,,A,0,D,20244,1
05857971,4,0,110,D,500,D,0,D,20244,1
05857991,1,0,200,D,,A,500,D,20244,1
05858031,2,0,500,D,,A,200,D,20244,1
05858041,2,0,100,D,,A,0,D,20244,1
05858061,3,0,100,D,,A,0,D,20244,1
05858071,2,0,550,D,500,D,0,D,20244,1
05858131,2,0,100,D,,A,0,D,20244,1
05858181,1,0,0,D,,A,0,D,20244,1
05858241,2,0,125,D,,A,0,D,20244,1
05858251,1,0,0,D,,A,0,D,20244,1
05858341,2,0,200,D,,A,300,D,20244,1
05858371,2,0,500,D,500,D,0,D,20244,1
05858401,2,0,75,D,,A,50,D,20244,1
05858411,1,0,20,D,,A,0,D,20244,1
05858421,1,0,500,D,400,D,0,D,20244,1
05858451,1,0,500,F,150,F,0,D,20244,1
05858461,1,0,500,D,,A,0,D,20244,1
05858481,4,0,100,D,,A,0,D,20244,1
05858491,3,0,200,D,200,D,200,D,20244,1
05858511,3,0,500,D,200,D,250,D,20244,1
05858531,1,0,200,D,200,D,0,D,20244,1
05858541,1,0,500,D,400,D,0,D,20244,1
05858551,1,0,150,D,,A,50,D,20244,1
05858591,14,0,300,D,350,D,0,D,20244,1
05858621,1,0,0,D,,A,0,D,20244,1
05858641,6,0,700,D,,A,600,D,20244,1
05858651,4,0,130,D,,A,0,D,20244,1
05858691,2,0,150,D,,A,0,D,20244,1
05858711,2,0,50,D,,A,0,D,20244,1
05858721,2,0,27,D,,A,0,D,20244,1
05858741,3,0,0,D,,A,0,D,20244,1
05858751,2,0,150,D,,A,0,D,20244,1
05858771,1,0,0,D,,A,0,D,20244,1
05858781,1,0,200,D,,A,0,D,20244,1
05858791,1,0,0,D,,A,0,D,20244,1
05858871,1,0,0,D,,A,0,D,20244,1
05858881,1,0,100,D,400,D,0,D,20244,1
05858911,3,0,0,D,0,D,0,D,20244,1
05858991,2,0,500,D,300,D,0,D,20244,1
05859001,1,0,42,D,,A,0,D,20244,1
05859031,1,0,125,D,200,D,0,D,20244,1
05859041,1,0,0,D,,A,0,D,20244,1
05859061,1,0,0,D,,A,500,D,20244,1
05859071,1,0,400,D,,A,0,D,20244,1
05859101,1,0,550,D,200,D,0,D,20244,1
05859111,4,0,400,D,300,D,0,D,20244,1
05859141,2,0,300,D,,A,0,D,20244,1
05859181,2,0,500,D,,A,0,D,20244,1
05859251,1,0,100,D,,A,0,D,20244,1
05859271,1,0,0,D,,A,0,D,20244,1
05859311,4,0,0,D,,A,0,D,20244,1
05859341,2,0,500,D,,A,200,D,20244,1
05859351,3,0,150,D,,A,0,D,20244,1
05859371,4,0,100,D,,A,0,D,20244,1
05859431,2,0,3000,D,,A,0,D,20244,1
05859441,1,0,300,D,,A,0,D,20244,1
05859461,1,0,150,D,,A,150,D,20244,1
05859471,3,0,250,D,,A,0,D,20244,1
05859493,2,0,0,D,,A,0,D,20244,1
05859561,5,0,150,D,300,D,0,D,20244,1
05859571,1,0,50,D,,A,0,D,20244,1
05859591,3,0,500,D,,A,0,D,20244,1
05859601,4,0,500,D,500,D,500,D,20244,1
05859621,8,0,0,D,,A,500,D,20244,1
05859651,1,0,600,D,,A,0,D,20244,1
05859691,4,0,2000,D,,A,0,D,20244,1
05859741,1,0,350,D,,A,0,D,20244,1
05859751,2,0,100,D,500,D,0,D,20244,1
05859821,1,0,100,D,,A,0,D,20244,1
05859871,2,0,200,D,,A,50,D,20244,1
05859891,1,0,0,D,400,D,0,D,20244,1
05859901,1,0,0,D,,A,0,D,20244,1
05859921,1,0,300,D,,A,100,D,20244,1
05859941,1,0,250,D,,A,0,D,20244,1
05859961,1,0,50,D,50,D,0,D,20244,1
05859981,1,0,0,D,,A,0,D,20244,1
05860011,4,0,140,D,150,D,0,D,20244,1
05860031,1,0,0,D,,A,0,D,20244,1
05860071,4,0,500,D,,A,0,D,20244,1
05860181,1,0,0,D,,A,0,D,20244,1
05860191,1,0,1500,D,300,D,0,D,20244,1
05860301,2,0,0,D,,A,0,D,20244,1
05860342,1,0,0,D,,A,0,D,20244,1
05860361,2,0,1000,D,,A,300,D,20244,1
05860371,1,0,0,D,0,D,0,D,20244,1
05860381,1,0,200,D,,A,0,D,20244,1
05860391,1,0,300,D,150,D,0,D,20244,1
05860441,1,0,100,D,,A,0,D,20244,1
05860461,1,0,0,D,,A,0,D,20244,1
05860481,3,0,300,D,,A,0,D,20244,1
05860491,4,0,2000,D,3000,D,0,D,20244,1
05860601,1,0,100,D,,A,100,D,20244,1
05860621,2,0,1500,D,1500,D,0,D,20244,1
05860631,1,0,0,D,,A,0,D,20244,1
05860711,1,0,500,D,,A,0,D,20244,1
05860741,2,0,300,D,,A,0,D,20244,1
05860761,1,0,150,D,,A,0,D,20244,1
05860811,2,0,0,D,0,D,0,D,20244,1
05860821,3,0,0,D,0,D,35,D,20244,1
05860841,1,0,0,D,,A,0,D,20244,1
05860851,2,0,0,D,,A,0,D,20244,1
05860861,6,0,2000,D,,A,2000,D,20244,1
05860891,1,0,200,D,,A,0,D,20244,1
05860901,2,0,100,D,,A,0,D,20244,1
05860921,1,0,500,D,,A,0,D,20244,1
05860931,3,0,50,D,,A,50,D,20244,1
05860981,1,0,0,D,,A,0,D,20244,1
05860991,1,0,0,D,,A,0,D,20244,1
05861061,1,0,600,D,,A,0,D,20244,1
05861071,1,0,60,D,,A,0,D,20244,1
05861081,1,0,500,D,,A,1000,D,20244,1
05861101,1,0,420,D,200,D,0,D,20244,1
05861121,1,0,500,D,,A,200,D,20244,1
05861151,7,0,500,D,,A,0,D,20244,1
05861191,1,0,100,D,,A,0,D,20244,1
05861201,1,0,0,D,,A,0,D,20244,1
05861241,1,0,0,D,200,D,0,D,20244,1
05861261,10,0,1000,D,500,D,200,D,20244,1
05861281,4,0,1000,D,,A,0,D,20244,1
05861311,1,0,600,D,,A,0,D,20244,1
05861321,2,0,0,D,,A,0,D,20244,1
05861361,1,0,500,D,,A,700,D,20244,1
05861421,4,0,0,D,,A,0,D,20244,1
05861451,2,0,0,D,,A,0,D,20244,1
05861462,2,0,1000,D,,A,0,D,20244,1
05861481,2,0,0,D,,A,0,D,20244,1
05861571,10,0,200,D,,A,0,D,20244,1
05861591,1,0,100,D,,A,250,D,20244,1
05861621,1,0,0,D,,A,0,D,20244,1
05861651,1,0,200,D,,A,0,D,20244,1
05861681,3,0,0,D,,A,200,D,20244,1
05861711,4,0,100,D,,A,50,D,20244,1
05861721,2,0,300,D,,A,0,D,20244,1
05861741,2,0,0,D,,A,0,D,20244,1
05861771,3,0,450,D,,A,0,D,20244,1
05861791,3,0,0,D,,A,75,D,20244,1
05861801,27,0,600,D,,A,0,D,20244,1
05861851,1,0,0,D,,A,0,D,20244,1
05861861,1,0,0,D,,A,0,D,20244,1
05861881,4,0,300,D,200,D,0,D,20244,1
05861891,1,0,500,D,,A,0,D,20244,1
05861921,1,0,180,D,,A,0,D,20244,1
05861991,1,0,100,D,,A,0,D,20244,1
05862021,1,0,350,D,,A,0,D,20244,1
05862081,1,0,165,D,,A,0,D,20244,1
05862091,3,0,0,D,,A,0,D,20244,1
05862101,1,0,200,D,,A,0,D,20244,1
05862111,3,0,600,D,,A,0,D,20244,1
05862181,2,0,20,D,40,D,0,D,20244,1
05862201,2,0,300,D,,A,150,D,20244,1
05862241,1,0,650,D,,A,0,D,20244,1
05862301,1,0,0,D,,A,0,D,20244,1
05862321,1,0,100,D,,A,0,D,20244,1
05862381,1,0,0,D,,A,0,D,20244,1
05862391,1,0,100,D,,A,0,D,20244,1
05862441,2,0,200,F,,A,40,F,20244,1
05862451,3,0,250,D,180,D,100,D,20244,1
05862491,2,0,0,D,,A,0,D,20244,1
05862501,1,0,50,D,,A,0,D,20244,1
05862541,2,0,0,D,400,D,0,D,20244,1
05862561,3,0,400,D,,A,0,D,20244,1
05862591,17,0,1000,D,600,D,0,D,20244,1
05862601,2,0,300,D,,A,200,D,20244,1
05862621,2,0,0,D,,A,0,D,20244,1
05862631,1,0,100,D,,A,0,D,20244,1
05862662,2,0,20,D,,A,0,D,20244,1
05862701,2,0,0,D,,A,0,D,20244,1
05862731,5,0,400,D,,A,0,D,20244,1
05862751,3,0,100,D,,A,30,D,20244,1
05862861,1,0,200,D,400,D,150,D,20244,1
05862901,2,0,200,D,,A,500,D,20244,1
05862921,2,0,0,D,,A,0,D,20244,1
05862941,3,0,50,D,,A,25,D,20244,1
05862971,1,0,0,D,800,D,0,D,20244,1
05862991,3,0,550,D,200,D,200,D,20244,1
05863001,2,0,300,D,,A,0,D,20244,1
05863011,1,0,0,D,,A,60,D,20244,1
05863031,2,0,200,D,200,D,0,D,20244,1
05863051,1,0,500,D,,A,600,D,20244,1
05863071,7,0,0,D,,A,0,D,20244,1
05863201,2,0,120,D,,A,35,D,20244,1
05863211,1,0,2000,D,,A,250,D,20244,1
05863221,10,0,700,D,,A,0,D,20244,1
05863241,1,0,0,D,,A,0,D,20244,1
05863261,2,0,0,D,,A,100,D,20244,1
05863301,2,0,150,D,400,D,0,D,20244,1
05863371,3,0,400,D,,A,0,D,20244,1
05863421,1,0,0,D,,A,0,D,20244,1
05863441,2,0,3000,D,,A,0,D,20244,1
05863481,3,0,200,D,,A,150,D,20244,1
05863491,4,0,1000,D,200,D,0,D,20244,1
05863541,1,0,0,D,,A,0,D,20244,1
05863551,3,0,1200,D,800,D,0,D,20244,1
05863591,3,0,0,D,,A,0,D,20244,1
05863611,1,0,100,D,,A,0,D,20244,1
05863621,2,0,0,D,100,D,0,D,20244,1
05863661,1,0,2000,D,,A,0,D,20244,1
05863671,1,0,60,D,,A,200,D,20244,1
05863691,2,0,0,D,,A,50,D,20244,1
05863751,4,0,30,D,,A,0,D,20244,1
05863771,1,0,200,D,,A,0,D,20244,1
05863794,4,0,400,D,,A,2000,D,20244,1
05863821,2,0,200,D,,A,0,D,20244,1
05863831,2,0,95,D,,A,0,D,20244,1
05863871,3,0,50,D,,A,0,D,20244,1
05863921,2,0,400,D,,A,0,D,20244,1
05863951,1,0,200,D,,A,0,D,20244,1
05864011,1,0,40,D,90,D,10,D,20244,1
05864021,1,0,0,D,,A,0,D,20244,1
05864071,1,0,50,D,50,D,0,D,20244,1
05864081,1,0,50,D,,A,0,D,20244,1
05864181,1,0,500,D,,A,0,D,20244,1
05864201,4,0,300,D,,A,0,D,20244,1
05864211,2,0,500,D,,A,0,D,20244,1
05864261,1,0,0,D,,A,0,D,20244,1
05864341,1,0,1585,D,,A,0,D,20244,1
05864361,3,0,80,D,,A,0,D,20244,1
05864421,4,0,200,F,,A,0,D,20244,1
05864441,3,0,58,D,,A,0,D,20244,1
05864451,1,0,0,D,,A,0,D,20244,1
05864464,5,0,300,D,200,D,0,D,20244,1
05864471,2,0,200,D,,A,0,D,20244,1
05864481,3,0,300,D,400,D,0,D,20244,1
05864571,2,0,100,D,0,D,0,D,20244,1
05864591,1,0,200,D,,A,0,D,20244,1
05864631,1,0,39,D,,A,0,D,20244,1
05864691,2,0,300,D,,A,30,D,20244,1
05864721,1,0,300,D,,A,420,D,20244,1
05864761,1,0,0,D,,A,0,D,20244,1
05864781,1,0,0,D,,A,0,D,20244,1
05864801,3,0,500,D,,A,3000,D,20244,1
05864821,1,0,0,D,,A,0,D,20244,1
05864864,3,0,250,D,30,D,0,D,20244,1
05864871,1,0,0,D,,A,0,D,20244,1
05864981,1,0,200,F,,A,0,D,20244,1
05864991,1,0,400,D,,A,100,D,20244,1
05865021,1,0,100,D,,A,0,D,20244,1
05865041,2,0,0,D,,A,100,D,20244,1
05865061,2,0,40,D,,A,0,D,20244,1
05865141,1,0,2000,D,,A,0,D,20244,1
05865151,2,0,100,D,,A,80,D,20244,1
05865191,3,0,2000,D,300,D,0,D,20244,1
05865201,5,0,0,D,,A,500,D,20244,1
05865211,1,0,500,D,,A,0,D,20244,1
05865301,5,0,100,D,,A,0,D,20244,1
05865331,1,0,0,D,,A,0,D,20244,1
05865351,2,0,0,D,300,D,300,D,20244,1
05865371,1,0,200,D,300,D,120,D,20244,1
05865381,1,0,0,D,,A,0,D,20244,1
05865391,4,0,1000,D,,A,0,D,20244,1
05865431,4,0,500,D,,A,500,D,20244,1
05865461,1,0,1100,D,,A,200,D,20244,1
05654534,2,0,100,D,,A,0,D,20251,1
05654554,3,0,100,D,200,D,0,D,20251,1
05654574,4,0,300,D,300,D,0,D,20251,1
05654624,1,0,300,D,,A,0,D,20251,1
05654634,1,0,0,D,,A,0,D,20251,1
05654644,3,0,1500,D,600,D,0,D,20251,1
05654654,1,0,250,D,300,D,0,D,20251,1
05654674,5,0,500,D,,A,300,D,20251,1
05654694,3,0,350,D,,A,100,D,20251,1
05654724,1,0,260,D,,A,0,D,20251,1
05654774,2,0,200,D,,A,200,D,20251,1
05654784,3,0,40,D,,A,0,D,20251,1
05654814,1,0,0,D,,A,0,D,20251,1
05654834,3,0,3169,D,,A,0,D,20251,1
05654914,1,0,100,D,,A,0,D,20251,1
05654944,1,0,400,D,800,D,200,D,20251,1
05654954,1,0,125,D,,A,0,D,20251,1
05654974,3,0,0,D,,A,0,D,20251,1
05654994,4,0,250,D,,A,200,D,20251,1
05655074,10,0,800,D,600,D,100,D,20251,1
05655124,2,0,0,D,,A,0,D,20251,1
05655164,7,0,250,D,,A,200,D,20251,1
05655174,1,0,60,D,,A,0,D,20251,1
05655214,1,0,170,D,,A,0,D,20251,1
05655274,1,0,200,D,600,D,0,D,20251,1
05655294,1,0,0,D,,A,0,D,20251,1
05655314,2,0,0,D,80,D,0,D,20251,1
05655374,1,0,600,D,,A,500,D,20251,1
05655464,2,0,0,D,,A,35,D,20251,1
05655534,8,0,150,D,,A,0,D,20251,1
05655574,5,0,0,D,,A,325,D,20251,1
05655604,1,0,0,D,,A,0,D,20251,1
05655684,3,0,1239,D,,A,0,D,20251,1
05655714,1,0,0,D,,A,0,D,20251,1
05655744,2,0,500,D,,A,0,D,20251,1
05655764,3,0,150,D,300,D,200,D,20251,1
05655774,1,0,300,D,,A,20,D,20251,1
05655784,5,0,500,D,500,D,0,D,20251,1
05655804,3,0,150,D,,A,0,D,20251,1
05655904,1,0,200,D,,A,0,D,20251,1
05655914,2,0,0,D,,A,0,D,20251,1
05655924,5,0,0,D,0,D,0,D,20251,1
05655934,5,0,100,D,250,D,0,D,20251,1
05655984,5,0,200,D,,A,800,D,20251,1
05656054,1,0,300,F,,A,0,D,20251,1
05656074,1,0,160,D,80,D,0,D,20251,1
05656104,4,0,300,D,,A,0,D,20251,1
05656114,3,0,40,D,50,D,0,D,20251,1
05656174,1,0,0,D,,A,215,D,20251,1
05656184,1,0,0,D,,A,0,D,20251,1
05656204,5,0,300,D,,A,50,D,20251,1
05656224,4,0,200,D,,A,20,D,20251,1
05656244,1,0,100,D,,A,0,D,20251,1
05656264,1,0,0,D,,A,0,D,20251,1
05656344,9,0,2000,D,,A,0,D,20251,1
05656364,1,0,150,D,,A,0,D,20251,1
05656374,1,0,0,D,,A,0,D,20251,1
05656384,2,0,300,D,,A,275,D,20251,1
05656394,4,0,1000,D,,A,50,D,20251,1
05656634,2,0,0,D,,A,400,D,20251,1
05656684,1,0,0,D,,A,0,D,20251,1
05656694,5,0,471,D,,A,0,D,20251,1
05656704,1,0,0,D,,A,0,D,20251,1
05656714,2,0,300,D,,A,0,D,20251,1
05656764,1,0,400,D,,A,600,D,20251,1
05656794,1,0,300,D,,A,500,D,20251,1
05656814,1,0,75,D,,A,0,D,20251,1
05656834,5,0,200,D,,A,120,D,20251,1
05656854,1,0,200,D,,A,0,D,20251,1
05656874,1,0,75,D,,A,0,D,20251,1
05656944,2,0,40,D,,A,20,D,20251,1
05656954,2,0,100,D,,A,0,D,20251,1
05656964,3,0,0,D,,A,0,D,20251,1
05657004,3,0,300,D,,A,0,D,20251,1
05657054,7,0,200,D,300,D,0,D,20251,1
05657064,6,0,400,D,800,D,400,D,20251,1
05657104,2,0,130,D,105,D,0,D,20251,1
05657124,4,0,125,D,,A,200,D,20251,1
05657134,2,0,50,D,,A,0,D,20251,1
05657154,1,0,200,D,150,D,200,D,20251,1
05657164,1,0,185,D,,A,0,D,20251,1
05657184,2,0,300,D,,A,700,D,20251,1
05657204,1,0,187,D,,A,0,D,20251,1
05657214,2,0,0,D,,A,230,D,20251,1
05657244,1,0,0,D,,A,0,D,20251,1
05657304,2,0,876,D,,A,0,D,20251,1
05657374,2,0,150,D,,A,0,D,20251,1
05657444,2,0,800,D,800,D,500,D,20251,1
05657454,3,0,300,D,,A,300,D,20251,1
05657474,1,0,0,D,,A,0,D,20251,1
05657504,1,0,45,D,,A,110,D,20251,1
05657554,1,0,200,D,,A,1000,D,20251,1
05657584,3,0,670,D,,A,0,D,20251,1
05657604,1,0,200,D,,A,0,D,20251,1
05657694,1,0,0,D,,A,0,D,20251,1
05657744,4,0,500,D,200,D,0,D,20251,1
05657754,1,0,122,D,370,D,0,D,20251,1
05657764,1,0,300,F,,A,0,D,20251,1
05657814,4,0,500,D,,A,600,D,20251,1
05657854,2,0,737,D,,A,0,D,20251,1
05657874,4,0,0,D,,A,0,D,20251,1
05657884,4,0,0,D,,A,0,D,20251,1
05657924,1,0,200,D,,A,0,D,20251,1
05657974,5,0,300,D,,A,0,D,20251,1
05658004,1,0,150,D,,A,0,D,20251,1
05658024,1,0,500,D,,A,0,D,20251,1
05658074,1,0,150,D,,A,0,D,20251,1
05658084,2,0,0,D,,A,700,D,20251,1
05658114,3,0,350,D,,A,0,D,20251,1
05658154,2,0,1000,D,1000,D,500,D,20251,1
05658234,3,0,150,D,,A,0,D,20251,1
05658244,1,0,22,D,,A,0,D,20251,1
05658324,1,0,0,D,,A,0,D,20251,1
05658364,1,0,0,D,,A,0,D,20251,1
05658384,1,0,0,D,,A,0,D,20251,1
05658404,4,0,200,D,0,D,0,D,20251,1
05658424,1,0,160,D,,A,0,D,20251,1
05658434,2,0,120,D,,A,100,D,20251,1
05658494,5,0,50,D,100,D,0,D,20251,1
05658544,3,0,0,D,,A,0,D,20251,1
05658554,1,0,0,D,,A,0,D,20251,1
05658624,1,0,300,D,300,D,0,D,20251,1
05658634,1,0,30,D,,A,0,D,20251,1
05658644,1,0,500,D,,A,300,D,20251,1
05658694,1,0,50,D,150,D,0,D,20251,1
05658724,1,0,80,D,100,D,0,D,20251,1
05658744,3,0,0,D,0,D,0,D,20251,1
05658794,1,0,70,D,,A,0,D,20251,1
05658804,2,0,200,D,,A,0,D,20251,1
05658854,2,0,150,D,,A,0,D,20251,1
05658904,5,0,500,D,,A,70,D,20251,1
05658914,3,0,50,D,90,D,0,D,20251,1
05658934,1,0,0,D,,A,0,D,20251,1
05658944,1,0,200,D,,A,0,D,20251,1
05658954,2,0,800,D,,A,100,D,20251,1
05658984,1,0,250,D,400,D,0,D,20251,1
05658994,2,0,50,D,,A,0,D,20251,1
05659004,10,0,250,D,100,D,100,D,20251,1
05659074,13,0,320,D,200,D,300,D,20251,1
05659124,1,0,0,D,,A,0,D,20251,1
05659204,2,0,180,D,150,D,0,D,20251,1
05659274,1,0,50,D,,A,0,D,20251,1
05659314,4,0,50,D,,A,50,D,20251,1
05659504,1,0,0,D,,A,0,D,20251,1
05659534,5,0,47,D,,A,17,D,20251,1
05659554,3,0,250,D,400,D,100,D,20251,1
05659564,1,0,200,D,400,D,0,D,20251,1
05659614,2,0,0,D,,A,0,D,20251,1
05659634,2,0,200,D,50,D,0,D,20251,1
05659644,1,0,350,D,,A,100,D,20251,1
05659674,6,0,150,D,,A,0,D,20251,1
05659684,1,0,0,D,,A,0,D,20251,1
05659724,1,0,500,D,500,D,0,D,20251,1
05659734,1,0,500,F,0,D,0,D,20251,1
05659754,2,0,0,D,,A,0,D,20251,1
05659784,1,0,0,D,,A,0,D,20251,1
05659794,5,0,500,D,250,D,200,D,20251,1
05659814,1,0,200,D,,A,0,D,20251,1
05659824,2,0,0,D,,A,0,D,20251,1
05659844,2,0,100,D,,A,100,D,20251,1
05659854,1,0,900,D,,A,0,D,20251,1
05659884,1,0,0,D,,A,0,D,20251,1
05659894,4,0,352,D,300,D,0,D,20251,1
05659954,3,0,210,D,,A,240,D,20251,1
05660014,1,0,0,D,,A,0,D,20251,1
05660084,4,0,200,D,,A,0,D,20251,1
05660144,1,0,0,D,,A,0,D,20251,1
05660244,6,0,200,D,600,D,50,D,20251,1
05660344,1,0,0,D,,A,0,D,20251,1
05660354,1,0,0,D,,A,0,D,20251,1
05660364,11,0,154,D,,A,0,D,20251,1
05660414,1,0,50,D,130,D,0,D,20251,1
05660474,1,0,0,D,,A,0,D,20251,1
05660514,1,0,500,D,,A,0,D,20251,1
05660534,2,0,300,D,,A,2400,D,20251,1
05660544,1,0,52,D,,A,0,D,20251,1
05660564,1,0,0,D,,A,0,D,20251,1
05660634,3,0,1200,D,,A,60,D,20251,1
05660644,1,0,600,D,,A,600,D,20251,1
05660654,2,0,117,D,,A,0,D,20251,1
05660684,6,0,590,D,,A,0,D,20251,1
05660724,1,0,0,D,,A,0,D,20251,1
05660754,1,0,40,D,,A,0,D,20251,1
05660774,1,0,75,D,,A,0,D,20251,1
05660784,1,0,100,D,,A,0,D,20251,1
05660814,3,0,0,D,500,D,500,D,20251,1
05660834,2,0,50,D,0,D,0,D,20251,1
05660854,2,0,180,D,,A,0,D,20251,1
05660864,1,0,40,D,,A,0,D,20251,1
05660894,1,0,250,D,,A,50,D,20251,1
05660904,3,0,1000,D,,A,80,D,20251,1
05660924,1,0,0,D,,A,0,D,20251,1
05660944,1,0,0,D,,A,0,D,20251,1
05660984,1,0,600,D,,A,0,D,20251,1
05660994,3,0,450,D,0,D,0,D,20251,1
05661004,1,0,925,D,,A,0,D,20251,1
05661014,2,0,200,D,,A,50,D,20251,1
05661024,4,0,300,D,300,D,0,D,20251,1
05661054,1,0,0,D,,A,0,D,20251,1
05661064,1,0,187,D,,A,0,D,20251,1
05661094,1,0,0,D,,A,0,D,20251,1
05661104,1,0,0,D,,A,0,D,20251,1
05661154,2,0,125,D,,A,40,D,20251,1
05661224,1,0,500,D,,A,500,D,20251,1
05661234,6,0,300,D,,A,0,D,20251,1
05661284,2,0,1200,D,,A,0,D,20251,1
05661294,4,0,200,D,,A,275,D,20251,1
05661344,1,0,0,D,,A,0,D,20251,1
05661364,1,0,0,D,,A,0,D,20251,1
05661424,2,0,220,D,,A,0,D,20251,1
05661454,1,0,100,D,150,D,50,D,20251,1
05661534,3,0,1200,D,,A,300,D,20251,1
05661544,1,0,0,D,,A,0,D,20251,1
05661584,1,0,300,D,,A,100,D,20251,1
