QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20251,05840222,50,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20251,05840322,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840342,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840352,51,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05840382,25,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05840402,20,0,1,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20251,05840412,81,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05840442,35,0,1,,A,,A,,A,,A,,A,,A,85,D,,A,,A
20251,05840472,29,0,1,,A,,A,,A,60,D,,A,36,D,60,D,,A,,A
20251,05840482,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840542,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840552,45,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20251,05840572,49,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20251,05840602,22,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20251,05840642,17,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05840653,43,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05840702,78,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20251,05840742,23,0,1,,A,,A,17,D,,A,,A,,A,,A,,A,,A
20251,05840762,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840832,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840892,37,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20251,05840932,16,0,1,,A,,A,,A,50,D,,A,,A,50,D,,A,,A
20251,05841042,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841062,14,0,1,,A,,A,,A,240,D,,A,,A,20,D,,A,,A
20251,05841092,28,0,1,,A,,A,,A,150,D,,A,360,D,180,D,,A,,A
20251,05841102,30,0,1,,A,,A,100,D,,A,150,D,,A,250,D,,A,,A
20251,05841162,23,0,1,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20251,05841203,84,0,1,,A,,A,,A,,A,,A,,A,156,D,,A,,A
20251,05841212,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841242,36,0,1,,A,,A,,A,,A,,A,,A,176,D,,A,,A
20251,05841252,33,0,1,,A,,A,,A,,A,,A,,A,23,D,,A,,A
20251,05841282,22,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05841322,27,0,1,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20251,05841352,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841362,18,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05841412,16,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05841432,34,0,1,,A,,A,,A,,A,,A,135,D,250,D,,A,,A
20251,05841472,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,780,D
20251,05841482,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841532,32,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20251,05841552,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841572,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841612,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841632,57,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20251,05841642,35,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05841662,39,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05841742,41,0,1,,A,20,D,,A,,A,80,D,,A,,A,,A,,A
20251,05841752,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841772,29,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05841782,39,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05841862,45,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05841892,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05841932,40,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20251,05841942,11,0,1,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20251,05841982,43,0,1,,A,,A,,A,,A,,A,270,D,,A,,A,,A
20251,05842002,23,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,500,D
20251,05842032,39,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20251,05842052,30,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05842062,100,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842102,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842122,31,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20251,05842142,57,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20251,05842182,41,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05842192,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842202,42,0,1,,A,,A,,A,,A,,A,210,D,,A,,A,,A
20251,05842232,15,0,1,17,D,,A,,A,43,D,,A,,A,,A,,A,,A
20251,05842242,49,0,1,,A,,A,,A,60,D,,A,,A,140,D,,A,,A
20251,05842252,36,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05842272,17,0,1,,A,,A,,A,30,D,,A,,A,25,D,,A,,A
20251,05842294,22,0,1,,A,,A,80,D,,A,,A,,A,20,D,,A,,A
20251,05842312,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842372,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842382,40,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A
20251,05842392,33,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20251,05842422,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842452,31,0,1,25,D,,A,,A,0,D,50,D,,A,300,D,,A,,A
20251,05842482,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842522,43,0,1,,A,,A,,A,,A,,A,,A,660,D,,A,,A
20251,05842662,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,2382,F
20251,05842702,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842732,11,0,1,12,D,,A,,A,78,D,,A,,A,,A,,A,,A
20251,05842742,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842772,72,0,1,,A,,A,,A,120,D,,A,,A,40,D,,A,,A
20251,05842782,38,0,1,,A,,A,,A,,A,,A,,A,320,D,,A,,A
20251,05842792,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842802,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842812,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842842,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842852,34,0,1,,A,,A,150,D,,A,,A,,A,270,D,,A,,A
20251,05842862,28,0,1,,A,,A,40,D,,A,,A,,A,,A,,A,,A
20251,05842882,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842962,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842972,63,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05842992,23,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05843014,56,0,1,,A,,A,,A,,A,,A,12,D,,A,,A,,A
20251,05843022,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843032,25,0,1,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20251,05843102,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843212,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843252,54,0,1,,A,,A,12,D,,A,,A,,A,300,D,,A,,A
20251,05843272,48,0,1,,A,26,D,,A,,A,74,D,36,D,180,D,200,D,,A
20251,05843282,45,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05843312,57,0,1,,A,,A,1,D,,A,,A,,A,36,D,,A,,A
20251,05843322,38,0,1,,A,,A,,A,,A,,A,90,D,30,D,,A,,A
20251,05843372,48,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05843432,39,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A
20251,05843462,51,0,1,,A,,A,,A,,A,,A,,A,23,D,,A,,A
20251,05843472,36,0,1,,A,,A,,A,480,D,20,D,,A,600,D,,A,1300,D
20251,05843492,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843502,53,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20251,05843522,49,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05843532,19,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05843562,45,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05843602,15,0,1,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20251,05843612,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843632,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843652,32,0,1,,A,,A,,A,,A,,A,,A,22,D,,A,,A
20251,05843662,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843672,38,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05843722,30,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05843762,50,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05843772,35,0,1,,A,,A,,A,,A,25,D,,A,,A,,A,,A
20251,05843782,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843812,47,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20251,05843842,29,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20251,05843862,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843872,23,0,1,,A,,A,,A,100,D,,A,,A,300,D,,A,,A
20251,05843882,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05843912,22,0,1,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20251,05843952,59,0,1,,A,,A,,A,,A,10,D,,A,220,D,,A,,A
20251,05843992,32,0,1,,A,,A,,A,,A,,A,45,D,,A,,A,,A
20251,05844002,18,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05844042,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844073,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844092,38,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05844122,34,0,1,,A,,A,,A,,A,,A,,A,420,D,,A,,A
20251,05844132,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844152,17,0,1,,A,,A,,A,90,D,,A,,A,225,D,,A,,A
20251,05844164,26,0,1,,A,,A,,A,25,D,35,D,,A,80,D,,A,,A
20251,05844172,36,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05844222,42,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20251,05844232,67,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05844253,35,0,1,,A,,A,,A,,A,,A,270,D,,A,1000,D,,A
20251,05844282,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844302,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844312,67,0,1,,A,,A,,A,,A,,A,186,D,1765,D,,A,,A
20251,05844322,52,0,1,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20251,05844342,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844362,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844422,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844452,18,0,1,,A,,A,,A,,A,,A,15,D,,A,,A,,A
20251,05844472,16,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05844492,54,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05844502,24,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20251,05844532,45,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05844582,58,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20251,05844592,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844602,36,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05844662,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844672,56,0,1,,A,,A,65,D,,A,60,D,30,D,275,D,,A,,A
20251,05844712,37,0,1,,A,,A,,A,60,D,,A,,A,40,D,,A,,A
20251,05844732,45,0,1,,A,,A,,A,,A,,A,36,D,,A,,A,,A
20251,05844792,46,0,1,,A,,A,,A,,A,,A,,A,490,D,,A,,A
20251,05844802,31,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05844812,45,0,1,,A,,A,,A,,A,60,D,,A,400,D,,A,,A
20251,05844832,23,0,1,7,D,,A,,A,93,D,,A,60,D,,A,,A,,A
20251,05844842,57,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,66,D
20251,05844852,35,0,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A
20251,05844922,54,0,1,,A,,A,,A,,A,,A,225,D,,A,,A,,A
20251,05844952,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05844962,50,0,1,,A,,A,,A,,A,,A,21,D,176,D,,A,,A
20251,05845062,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05845072,20,0,1,,A,,A,,A,,A,,A,,A,130,D,,A,,A
20251,05845082,21,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05845092,39,0,1,,A,,A,,A,,A,,A,,A,48,D,,A,,A
20251,05845102,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05845142,22,0,1,,A,,A,,A,180,D,,A,,A,60,D,,A,,A
20251,05845202,50,0,1,,A,,A,,A,,A,,A,,A,800,D,,A,,A
20251,05845212,38,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20251,05845252,21,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20251,05845362,59,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20251,05845382,22,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05845392,29,0,1,,A,,A,,A,10,D,,A,,A,36,D,,A,,A
20251,05845532,59,0,1,,A,,A,,A,,A,,A,,A,34,D,,A,,A
20251,05845542,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05845572,38,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20251,05845592,38,0,1,,A,,A,,A,,A,,A,,A,285,D,,A,,A
20251,05845632,64,0,1,,A,,A,,A,,A,,A,,A,260,D,,A,,A
20251,05845642,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05845652,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05845672,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,156,D
20251,05845692,37,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05845762,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05845792,68,0,1,,A,,A,,A,,A,30,D,45,D,130,D,,A,,A
20251,05845802,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05845842,46,0,1,,A,,A,,A,,A,,A,,A,175,D,,A,,A
20251,05845882,49,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05845912,36,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20251,05845932,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05845942,36,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05845972,41,0,1,,A,,A,,A,5,D,,A,15,D,,A,,A,,A
20251,05845992,50,0,1,,A,,A,,A,,A,50,D,,A,300,D,,A,,A
20251,05846012,47,0,1,,A,,A,,A,,A,,A,,A,38,D,,A,,A
20251,05846022,24,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05846032,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846042,53,0,1,,A,,A,,A,,A,75,D,,A,400,D,,A,,A
20251,05846052,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846102,35,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05846112,27,0,1,,A,,A,,A,,A,,A,,A,185,D,,A,,A
20251,05846122,26,0,1,,A,,A,,A,,A,,A,,A,12,D,,A,,A
20251,05846144,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846152,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846192,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846222,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846242,86,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A
20251,05846262,25,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05846274,48,0,1,,A,,A,,A,,A,,A,6,D,35,D,,A,,A
20251,05846302,18,0,1,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20251,05846442,32,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05846452,43,0,1,,A,,A,,A,,A,,A,,A,185,D,,A,,A
20251,05846492,79,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05846542,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846642,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846662,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846702,34,0,1,,A,,A,,A,,A,,A,,A,130,D,,A,,A
20251,05846712,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846732,46,0,1,,A,,A,,A,,A,,A,,A,194,D,,A,,A
20251,05846742,53,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20251,05846812,14,0,1,15,D,,A,,A,75,D,,A,,A,,A,,A,,A
20251,05846822,20,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20251,05846832,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846872,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846882,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846922,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05846972,41,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05847012,34,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20251,05847032,50,0,1,,A,,A,,A,,A,120,D,,A,285,D,,A,,A
20251,05847072,58,0,1,,A,,A,25,D,,A,,A,,A,210,D,,A,,A
20251,05847094,21,0,1,40,D,,A,,A,104,D,,A,,A,90,D,,A,,A
20251,05847102,35,0,1,,A,,A,,A,70,D,,A,,A,20,D,,A,,A
20251,05847142,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847182,25,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20251,05847202,55,0,1,105,D,,A,,A,120,D,,A,45,D,275,D,,A,,A
20251,05847212,87,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05847222,39,0,1,,A,,A,,A,,A,,A,,A,335,D,,A,,A
20251,05847232,21,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20251,05847242,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847272,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847302,27,0,1,,A,,A,,A,,A,,A,210,D,55,D,,A,,A
20251,05847312,70,0,1,,A,,A,,A,,A,,A,12,D,,A,,A,,A
20251,05847322,46,0,1,,A,,A,,A,,A,,A,21,D,150,D,,A,,A
20251,05847332,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847382,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847412,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847422,44,0,1,,A,,A,,A,,A,40,D,,A,60,D,,A,,A
20251,05847432,20,0,1,,A,,A,,A,,A,,A,9,D,,A,,A,,A
20251,05847442,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847452,23,0,1,30,D,,A,,A,90,D,,A,,A,,A,,A,,A
20251,05847482,55,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20251,05847492,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847542,30,0,1,,A,,A,,A,,A,,A,105,D,,A,,A,,A
20251,05847552,48,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20251,05847562,28,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20251,05847572,39,0,1,,A,,A,,A,45,D,,A,,A,36,D,,A,,A
20251,05847602,32,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05847632,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847642,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847652,32,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05847722,65,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05847732,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847752,83,0,1,,A,,A,,A,,A,,A,,A,130,D,,A,,A
20251,05847782,33,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A
20251,05847792,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05847802,35,0,1,,A,,A,25,D,,A,,A,78,D,75,D,,A,,A
20251,05847872,43,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20251,05848002,15,0,1,,A,,A,,A,18,D,,A,,A,,A,,A,,A
20251,05848014,38,0,1,,A,,A,,A,,A,,A,,A,175,D,,A,,A
20251,05848032,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848042,41,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05848082,44,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05848112,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848122,37,0,1,,A,,A,,A,,A,100,D,,A,240,D,,A,,A
20251,05848202,25,0,1,,A,,A,,A,,A,,A,,A,14,D,,A,,A
20251,05848252,23,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05848262,64,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05848272,36,0,1,,A,,A,,A,,A,,A,15,D,,A,,A,,A
20251,05848292,54,0,1,,A,,A,,A,,A,90,D,,A,240,D,,A,,A
20251,05848332,37,0,1,,A,,A,,A,,A,,A,33,D,240,D,,A,,A
20251,05848382,30,0,1,,A,,A,,A,,A,125,D,,A,,A,,A,,A
20251,05848392,49,0,1,,A,,A,,A,,A,,A,,A,475,D,,A,,A
20251,05848442,44,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20251,05848472,19,0,1,,A,,A,,A,120,D,,A,30,D,100,D,,A,,A
20251,05848482,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848522,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,1300,D
20251,05848602,29,0,1,,A,,A,,A,,A,20,D,,A,,A,,A,,A
20251,05848622,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848642,35,0,1,,A,,A,,A,,A,,A,90,D,200,D,,A,,A
20251,05848662,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848702,15,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,563,D
20251,05848712,52,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05848722,41,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20251,05848742,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848752,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848782,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848832,13,0,1,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20251,05848842,48,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05848862,50,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05848912,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05848952,40,0,1,,A,,A,,A,,A,,A,237,D,40,D,,A,,A
20251,05848962,37,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20251,05849022,67,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20251,05849052,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849092,31,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05849102,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849112,45,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05849142,35,0,1,,A,,A,75,F,,A,75,D,,A,300,D,,A,,A
20251,05849172,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849222,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849232,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849252,80,0,1,,A,,A,,A,,A,50,D,,A,470,D,,A,,A
20251,05849292,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849322,27,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05849342,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,150,D
20251,05849362,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849372,47,0,1,,A,,A,,A,,A,,A,,A,211,D,,A,,A
20251,05849382,38,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20251,05849402,40,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05849412,53,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849442,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849472,32,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05849482,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849602,46,0,1,,A,,A,,A,20,D,,A,426,D,200,D,,A,,A
20251,05849612,28,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20251,05849662,31,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05849682,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05849722,20,0,1,,A,,A,,A,120,D,,A,,A,65,D,,A,,A
20251,05849732,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
